Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
United States,USA,1974,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.71859096974287
United States,USA,1973,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.75743197492741
United States,USA,1972,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.73877948892637
United States,USA,1971,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.74447451189563
United States,USA,1970,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.78914501750027
United States,USA,1969,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.70825798444611
United States,USA,1968,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.69872707518884
United States,USA,1967,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.73110251967537
United States,USA,1966,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.74922420597998
United States,USA,1965,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.76665013002696
United States,USA,1964,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.76491597980569
United States,USA,1963,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.75319140840948
United States,USA,1962,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.77317484315724
United States,USA,1961,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.79419696521669
United States,USA,1960,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.83596497084176
United States,USA,2016,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1498556.22
United States,USA,2015,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1484155.911
United States,USA,2014,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1440397.6
United States,USA,2013,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1392202.219
United States,USA,2012,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1365136.092
United States,USA,2011,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1304065.874
United States,USA,2010,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1275074.572
United States,USA,2009,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1227971.957
United States,USA,2008,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1240762.453
United States,USA,2007,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1244700.811
United States,USA,2006,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1151434.333
United States,USA,2005,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1162996.384
United States,USA,2004,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1168709.57
United States,USA,2003,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1189992.838
United States,USA,2002,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1225702.084
United States,USA,2001,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1179494.217
United States,USA,2000,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1255148.094
United States,USA,1999,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1200792.153
United States,USA,1998,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1142303.503
United States,USA,1997,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1161085.877
United States,USA,1996,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1152435.424
United States,USA,1995,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1162211.646
United States,USA,1994,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1123766.818
United States,USA,1993,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1101299.109
United States,USA,1992,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1070995.021
United States,USA,1991,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1050346.144
United States,USA,1990,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1003980.596
United States,USA,1989,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,939188.373
United States,USA,1988,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,907443.154
United States,USA,1987,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,865694.359
United States,USA,1986,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,817454.974
United States,USA,1985,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,860681.57
United States,USA,1984,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,886962.959
United States,USA,1983,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,858228.347
United States,USA,1982,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,903497.462
United States,USA,1981,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,970713.572
United States,USA,1980,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1002059.088
United States,USA,1979,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1015843.341
United States,USA,1978,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,981036.177
United States,USA,1977,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,963676.599
United States,USA,1976,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,995271.471
United States,USA,1975,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,978931.319
United States,USA,1974,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1053030.388
United States,USA,1973,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1104383.056
United States,USA,1972,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1116586.832
United States,USA,1971,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1097826.46
United States,USA,1970,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1060078.362
United States,USA,1969,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1018916.287
United States,USA,1968,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,937127.519
United States,USA,1967,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,882005.175
United States,USA,1966,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,842896.62
United States,USA,1965,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,783245.531
United States,USA,1964,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,759692.39
United States,USA,1963,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,719043.695
United States,USA,1962,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,676920.866
United States,USA,1961,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,636935.898
United States,USA,1960,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,630540.65
United States,USA,2016,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,30.6538468776592
United States,USA,2015,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,29.785640394237
United States,USA,2014,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,28.2288097393867
United States,USA,2013,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,27.3544006090972
United States,USA,2012,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,27.5773369614622
United States,USA,2011,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,25.2134698478374
United States,USA,2010,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,23.643710528902
United States,USA,2009,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,23.7999817232123
United States,USA,2008,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,22.3024739275327
United States,USA,2007,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.6836631552174
United States,USA,2006,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.3556624851058
United States,USA,2005,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.2046598379453
United States,USA,2004,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.3606874876961
United States,USA,2003,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.0259829352802
United States,USA,2002,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.9103866174725
United States,USA,2001,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.5156188546332
United States,USA,2000,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.7288609014942
United States,USA,1999,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.4033501417037
United States,USA,1998,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.4322089004955
United States,USA,1997,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.928045598496
United States,USA,1996,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.8135799557458
United States,USA,1995,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,22.6688963311163
United States,USA,1994,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,22.1509140724942
United States,USA,1993,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,22.0244404691672
United States,USA,1992,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.9457198680382
United States,USA,1991,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.8453927443122
United States,USA,1990,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.7220364954314
United States,USA,1989,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.9540452154762
United States,USA,1988,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.5475384573873
United States,USA,1987,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.4647067611188
United States,USA,1986,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.1839983555261
United States,USA,1985,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,19.1579512721497
United States,USA,1984,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,19.8195503754519
United States,USA,1983,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,19.7662918767171
United States,USA,1982,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.9786446718963
United States,USA,1981,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.401153183219
United States,USA,1980,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.2156384434847
United States,USA,1979,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.7238997794622
United States,USA,1978,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.0585567010309
United States,USA,1977,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.3209006870368
United States,USA,1976,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.5748916537626
United States,USA,1975,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,22.2164799599207
United States,USA,1974,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,22.8994935483434
United States,USA,1973,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,23.1517384098324
United States,USA,1972,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,24.4599855085736
United States,USA,1971,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,25.1981732208177
United States,USA,1970,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,24.4883748707119
United States,USA,1969,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,25.3162700137305
United States,USA,1968,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,24.4594284182921
United States,USA,1967,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,23.8656557808914
United States,USA,1966,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,23.6643869816016
United States,USA,1965,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,23.0983018514934
United States,USA,1964,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,23.3321094965977
United States,USA,1963,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,23.051954922398
United States,USA,1962,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,22.6606548582834
United States,USA,1961,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,22.1119486302721
United States,USA,1960,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.8127616389699
United States,USA,2020,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.222967830730148
United States,USA,2019,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.24174401103802
United States,USA,2018,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.255379696462082
United States,USA,2017,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.254661778864924
United States,USA,2016,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.264430291392299
United States,USA,2015,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.274123806129745
United States,USA,2014,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.288115048018973
United States,USA,2013,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.293834486195458
United States,USA,2012,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.291251661163573
United States,USA,2011,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.310969802061071
United States,USA,2010,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.329127583725654
United States,USA,2009,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.323267599487516
United States,USA,2008,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.339407225982578
United States,USA,2007,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.350700663223956
United States,USA,2006,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.352560283283723
United States,USA,2005,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.368807947992093
United States,USA,2004,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.380645581361916
United States,USA,2003,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.389847594057811
United States,USA,2002,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.396076970424031
United States,USA,2001,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.413973979676702
United States,USA,2000,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.41992736915381
United States,USA,1999,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.424427683859095
United States,USA,1998,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.443311381796095
United States,USA,1997,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.459268461989404
United States,USA,1996,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.456340369859705
United States,USA,1995,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.459507040922497
United States,USA,1994,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.467209147865161
United States,USA,1993,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.479164446721105
United States,USA,1992,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.480957590627233
United States,USA,1991,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.490539197577666
United States,USA,1990,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.493781502650468
United States,USA,2020,CO2 emissions (kt),EN.ATM.CO2E.KT,4320532.5
United States,USA,2019,CO2 emissions (kt),EN.ATM.CO2E.KT,4817710.4
United States,USA,2018,CO2 emissions (kt),EN.ATM.CO2E.KT,4975300.4
United States,USA,2017,CO2 emissions (kt),EN.ATM.CO2E.KT,4819365.1
United States,USA,2016,CO2 emissions (kt),EN.ATM.CO2E.KT,4894499.2
United States,USA,2015,CO2 emissions (kt),EN.ATM.CO2E.KT,4990703.7
United States,USA,2014,CO2 emissions (kt),EN.ATM.CO2E.KT,5107208.6
United States,USA,2013,CO2 emissions (kt),EN.ATM.CO2E.KT,5092097.2
United States,USA,2012,CO2 emissions (kt),EN.ATM.CO2E.KT,4956053
United States,USA,2011,CO2 emissions (kt),EN.ATM.CO2E.KT,5173591.2
United States,USA,2010,CO2 emissions (kt),EN.ATM.CO2E.KT,5392109.4
United States,USA,2009,CO2 emissions (kt),EN.ATM.CO2E.KT,5156424.9
United States,USA,2008,CO2 emissions (kt),EN.ATM.CO2E.KT,5558378.9
United States,USA,2007,CO2 emissions (kt),EN.ATM.CO2E.KT,5736319.3
United States,USA,2006,CO2 emissions (kt),EN.ATM.CO2E.KT,5653081
United States,USA,2005,CO2 emissions (kt),EN.ATM.CO2E.KT,5753493.2
United States,USA,2004,CO2 emissions (kt),EN.ATM.CO2E.KT,5738286
United States,USA,2003,CO2 emissions (kt),EN.ATM.CO2E.KT,5658992
United States,USA,2002,CO2 emissions (kt),EN.ATM.CO2E.KT,5593024.4
United States,USA,2001,CO2 emissions (kt),EN.ATM.CO2E.KT,5748261.8
United States,USA,2000,CO2 emissions (kt),EN.ATM.CO2E.KT,5775807.2
United States,USA,1999,CO2 emissions (kt),EN.ATM.CO2E.KT,5609017.3
United States,USA,1998,CO2 emissions (kt),EN.ATM.CO2E.KT,5590536.3
United States,USA,1997,CO2 emissions (kt),EN.ATM.CO2E.KT,5543349.4
United States,USA,1996,CO2 emissions (kt),EN.ATM.CO2E.KT,5273486.3
United States,USA,1995,CO2 emissions (kt),EN.ATM.CO2E.KT,5117036.9
United States,USA,1994,CO2 emissions (kt),EN.ATM.CO2E.KT,5066803
United States,USA,1993,CO2 emissions (kt),EN.ATM.CO2E.KT,4995209.5
United States,USA,1992,CO2 emissions (kt),EN.ATM.CO2E.KT,4879626.1
United States,USA,1991,CO2 emissions (kt),EN.ATM.CO2E.KT,4807496.5
United States,USA,1990,CO2 emissions (kt),EN.ATM.CO2E.KT,4844517.4
United States,USA,2016,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2127054.351
United States,USA,2015,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2132547.517
United States,USA,2014,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2077395.837
United States,USA,2013,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2073013.772
United States,USA,2012,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2041968.95
United States,USA,2011,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2091649.466
United States,USA,2010,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2166283.917
United States,USA,2009,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2152257.642
United States,USA,2008,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2242168.815
United States,USA,2007,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2377235.426
United States,USA,2006,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2394921.367
United States,USA,2005,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2446413.381
United States,USA,2004,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2428170.056
United States,USA,2003,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2376461.689
United States,USA,2002,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2304383.137
United States,USA,2001,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2327815.267
United States,USA,2000,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2318017.043
United States,USA,1999,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2267434.445
United States,USA,1998,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2236224.608
United States,USA,1997,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2188656.284
United States,USA,1996,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2134454.357
United States,USA,1995,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2076156.391
United States,USA,1994,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2076284.736
United States,USA,1993,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2047187.091
United States,USA,1992,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2006245.036
United States,USA,1991,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1961294.95
United States,USA,1990,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1993879.912
United States,USA,1989,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2174523.666
United States,USA,1988,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2181681.65
United States,USA,1987,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2097883.366
United States,USA,1986,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2046846.06
United States,USA,1985,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1963084.446
United States,USA,1984,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1959443.115
United States,USA,1983,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1928189.274
United States,USA,1982,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1930701.169
United States,USA,1981,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2037201.85
United States,USA,1980,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2218523.999
United States,USA,1979,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2422302.856
United States,USA,1978,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2494601.428
United States,USA,1977,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2444719.227
United States,USA,1976,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2301313.858
United States,USA,1975,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2236565.639
United States,USA,1974,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2301790.568
United States,USA,1973,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2401448.627
United States,USA,1972,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2271031.772
United States,USA,1971,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2099023.803
United States,USA,1970,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2039750.415
United States,USA,1969,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1783086.084
United States,USA,1968,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1690806.029
United States,USA,1967,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1590495.244
United States,USA,1966,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1530913.828
United States,USA,1965,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1465890.584
United States,USA,1964,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1395058.812
United States,USA,1963,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1360368.992
United States,USA,1962,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1335840.429
United States,USA,1961,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1298378.357
United States,USA,1960,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1282679.93
United States,USA,2016,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,43.5101449687439
United States,USA,2015,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,42.7982619576583
United States,USA,2014,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,40.7126558917254
United States,USA,2013,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,40.7311871893113
United States,USA,2012,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,41.2501479735203
United States,USA,2011,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,40.4410097639257
United States,USA,2010,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,40.1694073285653
