Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Tanzania,TZA,2019,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,30.9920895541659
Tanzania,TZA,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,30.9703296098506
Tanzania,TZA,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,30.9703296098506
Tanzania,TZA,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,30.8434525614166
Tanzania,TZA,2019,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,141
Tanzania,TZA,2022,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Tanzania,TZA,2021,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Tanzania,TZA,2020,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Tanzania,TZA,2019,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Tanzania,TZA,2018,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Tanzania,TZA,2017,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.4
Tanzania,TZA,2016,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.4
Tanzania,TZA,2015,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3
Tanzania,TZA,2014,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.4
Tanzania,TZA,2013,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.4
Tanzania,TZA,2012,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3
Tanzania,TZA,2011,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3
Tanzania,TZA,2010,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3
Tanzania,TZA,2009,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.5
Tanzania,TZA,2008,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.5
Tanzania,TZA,2007,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
Tanzania,TZA,2006,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.8
Tanzania,TZA,2005,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.8
Tanzania,TZA,2022,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.2690328195345
Tanzania,TZA,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.7884506158783
Tanzania,TZA,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.254901665343
Tanzania,TZA,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.5943119516018
Tanzania,TZA,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.868599477377
Tanzania,TZA,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.7534809528128
Tanzania,TZA,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.4441425717754
Tanzania,TZA,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.745885729563
Tanzania,TZA,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.8025774475571
Tanzania,TZA,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.7908679172376
Tanzania,TZA,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.5509265207861
Tanzania,TZA,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.9768644460885
Tanzania,TZA,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.582406886144
Tanzania,TZA,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.0351903601219
Tanzania,TZA,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.7654938768997
Tanzania,TZA,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.245488236772
Tanzania,TZA,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.6693107278646
Tanzania,TZA,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.6488410843814
Tanzania,TZA,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.6969763326422
Tanzania,TZA,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.9107254007848
Tanzania,TZA,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.1630822496895
Tanzania,TZA,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.8002891153526
Tanzania,TZA,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.2082588667459
Tanzania,TZA,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.4322989736632
Tanzania,TZA,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.5490803322781
Tanzania,TZA,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,42.6019021320267
Tanzania,TZA,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,44.0136032032767
Tanzania,TZA,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.6503559013408
Tanzania,TZA,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.5849633754367
Tanzania,TZA,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,44.8248544220463
Tanzania,TZA,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,44.7048569288652
Tanzania,TZA,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.8551818925813
Tanzania,TZA,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,42.0469415295422
Tanzania,TZA,2021,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.04410994052887
Tanzania,TZA,2020,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.04066002368927
Tanzania,TZA,2019,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03170001506805
Tanzania,TZA,2018,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02789998054504
Tanzania,TZA,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03073000907898
Tanzania,TZA,2016,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03751003742218
Tanzania,TZA,2015,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.04112994670868
Tanzania,TZA,2014,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03181004524231
Tanzania,TZA,2010,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.978929996490479
Tanzania,TZA,1997,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.985949993133545
Tanzania,TZA,1996,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.983950018882751
Tanzania,TZA,1995,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.979669988155365
Tanzania,TZA,1994,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.977280020713806
Tanzania,TZA,1993,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.97010999917984
Tanzania,TZA,1992,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.967880010604858
Tanzania,TZA,1991,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.976999998092651
Tanzania,TZA,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.984619975090027
Tanzania,TZA,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.990819990634918
Tanzania,TZA,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.993950009346008
Tanzania,TZA,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00216996669769
Tanzania,TZA,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.994260013103485
Tanzania,TZA,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.965690016746521
Tanzania,TZA,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.937080025672913
Tanzania,TZA,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.914210021495819
Tanzania,TZA,1979,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.867829978466034
Tanzania,TZA,1978,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.839940011501312
Tanzania,TZA,1977,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.794130027294159
Tanzania,TZA,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.760439991950989
Tanzania,TZA,1975,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.719609975814819
Tanzania,TZA,1974,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.683539986610413
Tanzania,TZA,1973,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.663869976997375
Tanzania,TZA,1972,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.647589981555939
Tanzania,TZA,1971,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.644999980926514
Tanzania,TZA,1970,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.644699990749359
Tanzania,TZA,2022,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,87.2002487182617
Tanzania,TZA,2021,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,72.5664291381836
Tanzania,TZA,2020,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,67.1020278930664
Tanzania,TZA,2019,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,63.5915184020996
Tanzania,TZA,2018,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,66.6259689331055
Tanzania,TZA,2016,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,60.7533683776855
Tanzania,TZA,2015,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.6557388305664
Tanzania,TZA,2013,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,76.6206893920898
Tanzania,TZA,2012,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.3818511962891
Tanzania,TZA,2010,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,90.4671173095703
Tanzania,TZA,2009,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,105.147758483887
Tanzania,TZA,2007,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,85.6137924194336
Tanzania,TZA,2006,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,73.6560211181641
Tanzania,TZA,2005,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,56.1810684204102
Tanzania,TZA,2004,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,59.1304512023926
Tanzania,TZA,2002,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,59.9320411682129
Tanzania,TZA,2001,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,55.9868011474609
Tanzania,TZA,2000,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,50.2531089782715
Tanzania,TZA,1999,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,57.879280090332
Tanzania,TZA,1998,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,48.3592681884766
Tanzania,TZA,1997,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,58.0845489501953
Tanzania,TZA,1994,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,54.5771293640137
Tanzania,TZA,1993,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,57.2099609375
Tanzania,TZA,1992,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,53.7368011474609
Tanzania,TZA,1991,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,60.5934104919434
Tanzania,TZA,1989,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,45.3523483276367
Tanzania,TZA,1988,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,59.669490814209
Tanzania,TZA,1987,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,65.9325332641602
Tanzania,TZA,1986,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,69.1380462646484
Tanzania,TZA,1985,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,78.1078720092773
Tanzania,TZA,1984,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,121.168807983398
Tanzania,TZA,1983,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.8502502441406
Tanzania,TZA,1982,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,88.7226333618164
Tanzania,TZA,1981,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,78.4372406005859
Tanzania,TZA,1976,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,40.7891387939453
Tanzania,TZA,1975,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,37.1527709960938
Tanzania,TZA,1974,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,33.1292114257812
Tanzania,TZA,1973,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,29.1746501922607
Tanzania,TZA,1972,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,25.7190799713135
Tanzania,TZA,1971,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,20.6890506744385
Tanzania,TZA,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,47.1
Tanzania,TZA,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49
Tanzania,TZA,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,50.4
Tanzania,TZA,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,51.9
Tanzania,TZA,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,53.9
Tanzania,TZA,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,55.8
Tanzania,TZA,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,58
Tanzania,TZA,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,59.8
Tanzania,TZA,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.5
Tanzania,TZA,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,65.2
Tanzania,TZA,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.2
Tanzania,TZA,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71.7
Tanzania,TZA,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.3
Tanzania,TZA,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,79.6
Tanzania,TZA,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,83.9
Tanzania,TZA,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,88.9
Tanzania,TZA,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,94
Tanzania,TZA,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,100
Tanzania,TZA,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,106.7
Tanzania,TZA,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114
Tanzania,TZA,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,121.9
Tanzania,TZA,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,129.9
Tanzania,TZA,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,137.3
Tanzania,TZA,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,144.1
Tanzania,TZA,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,149.6
Tanzania,TZA,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,153.8
Tanzania,TZA,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,156.9
Tanzania,TZA,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,159.5
Tanzania,TZA,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,161.6
Tanzania,TZA,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,163.3
Tanzania,TZA,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,164.9
Tanzania,TZA,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,166.9
Tanzania,TZA,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,169.1
Tanzania,TZA,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,171.7
Tanzania,TZA,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,174.2
Tanzania,TZA,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,176.4
Tanzania,TZA,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,177.9
Tanzania,TZA,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,178.4
Tanzania,TZA,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,178.3
Tanzania,TZA,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,178
Tanzania,TZA,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,178
Tanzania,TZA,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,178.8
Tanzania,TZA,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,180.6
Tanzania,TZA,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,183.8
Tanzania,TZA,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,187.8
Tanzania,TZA,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,192.1
Tanzania,TZA,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,196.7
Tanzania,TZA,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,200.9
Tanzania,TZA,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,204.8
Tanzania,TZA,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,208.7
Tanzania,TZA,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,212.2
Tanzania,TZA,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,215.6
Tanzania,TZA,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,219
Tanzania,TZA,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,222.2
Tanzania,TZA,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,225.2
Tanzania,TZA,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,228.4
Tanzania,TZA,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,231.5
Tanzania,TZA,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,234
Tanzania,TZA,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,236.3
Tanzania,TZA,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,238.3
Tanzania,TZA,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,240.2
Tanzania,TZA,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,241.8
Tanzania,TZA,2022,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,12.1
Tanzania,TZA,2019,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,13.2
Tanzania,TZA,2018,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,14.6
Tanzania,TZA,2015,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,13.7
Tanzania,TZA,2014,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,13.4
Tanzania,TZA,2013,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,13.1
Tanzania,TZA,2011,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,14.1
Tanzania,TZA,2010,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,16.1
Tanzania,TZA,2009,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,16.4
Tanzania,TZA,2004,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,16.7
Tanzania,TZA,1999,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,25.3
Tanzania,TZA,1996,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,26.8
Tanzania,TZA,1991,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,24.8
Tanzania,TZA,2018,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,44.9
Tanzania,TZA,2011,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,44.7
Tanzania,TZA,2007,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,56.2
Tanzania,TZA,2000,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,84
Tanzania,TZA,1991,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,69.3
Tanzania,TZA,2022,Population growth (annual %),SP.POP.GROW,2.95857345225459
Tanzania,TZA,2021,Population growth (annual %),SP.POP.GROW,3.00728723340751
Tanzania,TZA,2020,Population growth (annual %),SP.POP.GROW,3.01385328385348
Tanzania,TZA,2019,Population growth (annual %),SP.POP.GROW,3.02174626028
Tanzania,TZA,2018,Population growth (annual %),SP.POP.GROW,3.18923717091341
Tanzania,TZA,2017,Population growth (annual %),SP.POP.GROW,3.37115080503874
Tanzania,TZA,2016,Population growth (annual %),SP.POP.GROW,3.47687650082591
Tanzania,TZA,2015,Population growth (annual %),SP.POP.GROW,3.34457430485523
Tanzania,TZA,2014,Population growth (annual %),SP.POP.GROW,3.11994358308313
Tanzania,TZA,2013,Population growth (annual %),SP.POP.GROW,3.02477579129254
Tanzania,TZA,2012,Population growth (annual %),SP.POP.GROW,2.90906812607356
Tanzania,TZA,2011,Population growth (annual %),SP.POP.GROW,2.85292613461509
Tanzania,TZA,2010,Population growth (annual %),SP.POP.GROW,2.58825254940751
Tanzania,TZA,2009,Population growth (annual %),SP.POP.GROW,2.50402075339375
Tanzania,TZA,2008,Population growth (annual %),SP.POP.GROW,2.7296238795863
Tanzania,TZA,2007,Population growth (annual %),SP.POP.GROW,2.80637123627598
Tanzania,TZA,2006,Population growth (annual %),SP.POP.GROW,2.80649707734517
Tanzania,TZA,2005,Population growth (annual %),SP.POP.GROW,2.77298146987654
Tanzania,TZA,2004,Population growth (annual %),SP.POP.GROW,2.71359210283265
Tanzania,TZA,2003,Population growth (annual %),SP.POP.GROW,2.6610905029697
Tanzania,TZA,2002,Population growth (annual %),SP.POP.GROW,2.61708727425256
Tanzania,TZA,2001,Population growth (annual %),SP.POP.GROW,2.72137531815627
Tanzania,TZA,2000,Population growth (annual %),SP.POP.GROW,2.83680794271469
Tanzania,TZA,1999,Population growth (annual %),SP.POP.GROW,2.64138525401348
Tanzania,TZA,1998,Population growth (annual %),SP.POP.GROW,2.6103683934955
Tanzania,TZA,1997,Population growth (annual %),SP.POP.GROW,2.05043913770272
Tanzania,TZA,1996,Population growth (annual %),SP.POP.GROW,1.88224173915435
Tanzania,TZA,1995,Population growth (annual %),SP.POP.GROW,3.19765832744191
Tanzania,TZA,1994,Population growth (annual %),SP.POP.GROW,3.8901331198659
Tanzania,TZA,1993,Population growth (annual %),SP.POP.GROW,3.16992864511183
Tanzania,TZA,1992,Population growth (annual %),SP.POP.GROW,2.53289241340601
Tanzania,TZA,1991,Population growth (annual %),SP.POP.GROW,2.57993124431027
Tanzania,TZA,1990,Population growth (annual %),SP.POP.GROW,2.64128400695922
Tanzania,TZA,1989,Population growth (annual %),SP.POP.GROW,2.69538184219563
Tanzania,TZA,1988,Population growth (annual %),SP.POP.GROW,3.04346252580691
Tanzania,TZA,1987,Population growth (annual %),SP.POP.GROW,3.26931169911707
Tanzania,TZA,1986,Population growth (annual %),SP.POP.GROW,3.28894736361198
Tanzania,TZA,1985,Population growth (annual %),SP.POP.GROW,3.20756870399409
Tanzania,TZA,1984,Population growth (annual %),SP.POP.GROW,3.19103354205015
Tanzania,TZA,1983,Population growth (annual %),SP.POP.GROW,3.2197871996265
Tanzania,TZA,1982,Population growth (annual %),SP.POP.GROW,3.01572323218723
Tanzania,TZA,1981,Population growth (annual %),SP.POP.GROW,3.0280055720025
Tanzania,TZA,1980,Population growth (annual %),SP.POP.GROW,3.15332131934447
Tanzania,TZA,1979,Population growth (annual %),SP.POP.GROW,3.36439485110686
